X (Grid)	Y (Grid)	X (m)	Y (m)	Data
117	163	352.5	13.5	33.561546
118	163	355.5	13.5	33.535458
119	163	358.5	13.5	33.506039
120	163	361.5	13.5	33.482151
121	163	364.5	13.5	33.468891
122	163	367.5	13.5	33.470284
123	163	370.5	13.5	33.480114
124	163	373.5	13.5	33.538437
125	163	376.5	13.5	33.568104
126	163	379.5	13.5	33.601685
127	163	382.5	13.5	33.651253
128	163	385.5	13.5	33.762115
129	163	388.5	13.5	33.910088
130	163	391.5	13.5	34.090664
131	163	394.5	13.5	34.259636
132	163	397.5	13.5	34.34013
133	163	400.5	13.5	34.493786
134	163	403.5	13.5	34.577385
135	163	406.5	13.5	34.57193
136	163	409.5	13.5	34.583611
137	163	412.5	13.5	34.617634
138	163	415.5	13.5	34.617878
139	163	418.5	13.5	34.585709
140	163	421.5	13.5	34.493626
141	163	424.5	13.5	34.493641
142	163	427.5	13.5	34.620453
143	163	430.5	13.5	34.72583
144	163	433.5	13.5	34.800198
145	163	436.5	13.5	35.002033
146	163	439.5	13.5	35.142456
147	163	442.5	13.5	35.241104
148	163	445.5	13.5	35.304535
149	163	448.5	13.5	35.343983
150	163	451.5	13.5	35.398643
151	163	454.5	13.5	35.451427
152	163	457.5	13.5	35.423882
153	163	460.5	13.5	35.47879
154	163	463.5	13.5	35.562256
155	163	466.5	13.5	35.68734
156	163	469.5	13.5	35.870407
157	163	472.5	13.5	36.122345
158	163	475.5	13.5	36.43589
159	163	478.5	13.5	36.793514
160	163	481.5	13.5	37.11256
161	163	484.5	13.5	-999
162	163	487.5	13.5	-999
163	163	490.5	13.5	-999
164	163	493.5	13.5	-999
165	163	496.5	13.5	-999
166	163	499.5	13.5	36.556187
167	163	502.5	13.5	36.479771
168	163	505.5	13.5	36.392246
169	163	508.5	13.5	36.302589
170	163	511.5	13.5	36.2533
171	163	514.5	13.5	36.232853
172	163	517.5	13.5	36.239368
173	163	520.5	13.5	36.170231
174	163	523.5	13.5	36.098186
175	163	526.5	13.5	36.074604
176	163	529.5	13.5	36.115955
177	163	532.5	13.5	36.163715
178	163	535.5	13.5	36.227642
179	163	538.5	13.5	36.252125
0	162	1.5	16.5	-999
1	162	4.5	16.5	-999
2	162	7.5	16.5	-999
3	162	10.5	16.5	-999
4	162	13.5	16.5	-999
5	162	16.5	16.5	37.992054
6	162	19.5	16.5	37.882397
7	162	22.5	16.5	37.78463
8	162	25.5	16.5	37.711201
9	162	28.5	16.5	37.66737
10	162	31.5	16.5	37.651096
11	162	34.5	16.5	37.65453
12	162	37.5	16.5	37.673061
13	162	40.5	16.5	37.738464
14	162	43.5	16.5	37.83646
15	162	46.5	16.5	37.88903
16	162	49.5	16.5	37.921818
17	162	52.5	16.5	37.946041
18	162	55.5	16.5	37.961922
19	162	58.5	16.5	37.965664
20	162	61.5	16.5	37.954636
21	162	64.5	16.5	37.924179
22	162	67.5	16.5	37.86784
23	162	70.5	16.5	37.783131
24	162	73.5	16.5	37.669857
25	162	76.5	16.5	37.564144
26	162	79.5	16.5	37.449684
27	162	82.5	16.5	37.343632
28	162	85.5	16.5	37.255272
29	162	88.5	16.5	37.176212
30	162	91.5	16.5	37.10466
31	162	94.5	16.5	37.035801
32	162	97.5	16.5	36.965385
33	162	100.5	16.5	36.880001
34	162	103.5	16.5	36.79266
35	162	106.5	16.5	36.700588
36	162	109.5	16.5	36.611599
37	162	112.5	16.5	36.527138
38	162	115.5	16.5	36.449799
39	162	118.5	16.5	36.376099
40	162	121.5	16.5	36.320591
41	162	124.5	16.5	36.298767
42	162	127.5	16.5	36.350887
43	162	130.5	16.5	36.451591
44	162	133.5	16.5	36.524704
45	162	136.5	16.5	36.576111
46	162	139.5	16.5	-999
47	162	142.5	16.5	-999
48	162	145.5	16.5	-999
49	162	148.5	16.5	37.358406
50	162	151.5	16.5	37.46233
51	162	154.5	16.5	37.662289
52	162	157.5	16.5	37.785881
53	162	160.5	16.5	37.849472
54	162	163.5	16.5	37.851543
55	162	166.5	16.5	37.810055
56	162	169.5	16.5	37.719757
57	162	172.5	16.5	37.726173
58	162	175.5	16.5	37.684204
59	162	178.5	16.5	37.598545
60	162	181.5	16.5	37.58857
61	162	184.5	16.5	37.459526
62	162	187.5	16.5	37.35149
63	162	190.5	16.5	37.292278
64	162	193.5	16.5	-999
65	162	196.5	16.5	-999
66	162	199.5	16.5	-999
67	162	202.5	16.5	-999
68	162	205.5	16.5	-999
69	162	208.5	16.5	-999
70	162	211.5	16.5	36.462936
71	162	214.5	16.5	36.360458
72	162	217.5	16.5	36.270451
73	162	220.5	16.5	36.196587
74	162	223.5	16.5	36.147572
75	162	226.5	16.5	36.147217
76	162	229.5	16.5	36.240543
77	162	232.5	16.5	36.304482
78	162	235.5	16.5	36.328468
79	162	238.5	16.5	36.313625
80	162	241.5	16.5	36.244762
81	162	244.5	16.5	36.058716
82	162	247.5	16.5	35.946941
83	162	250.5	16.5	35.836956
84	162	253.5	16.5	35.709064
85	162	256.5	16.5	35.604084
86	162	259.5	16.5	35.508171
87	162	262.5	16.5	35.270012
88	162	265.5	16.5	35.162369
89	162	268.5	16.5	35.077457
90	162	271.5	16.5	35.005047
91	162	274.5	16.5	34.947998
92	162	277.5	16.5	34.888988
93	162	280.5	16.5	34.829365
94	162	283.5	16.5	34.763943
95	162	286.5	16.5	34.688171
96	162	289.5	16.5	34.598904
97	162	292.5	16.5	34.49258
98	162	295.5	16.5	34.358078
99	162	298.5	16.5	34.209057
100	162	301.5	16.5	34.116379
101	162	304.5	16.5	34.103889
102	162	307.5	16.5	34.177219
103	162	310.5	16.5	34.362854
104	162	313.5	16.5	34.370152
105	162	316.5	16.5	34.281223
106	162	319.5	16.5	34.078049
107	162	322.5	16.5	33.99194
108	162	325.5	16.5	33.93681
109	162	328.5	16.5	33.923187
110	162	331.5	16.5	33.929111
111	162	334.5	16.5	33.876331
112	162	337.5	16.5	33.766106
113	162	340.5	16.5	33.682018
114	162	343.5	16.5	33.62159
115	162	346.5	16.5	33.576805
116	162	349.5	16.5	33.545544
117	162	352.5	16.5	33.521347
118	162	355.5	16.5	33.501999
119	162	358.5	16.5	33.480362
120	162	361.5	16.5	33.463833
121	162	364.5	16.5	33.450729
122	162	367.5	16.5	33.452854
123	162	370.5	16.5	33.460945
124	162	373.5	16.5	33.548008
125	162	376.5	16.5	33.57724
126	162	379.5	16.5	33.600128
127	162	382.5	16.5	33.622768
128	162	385.5	16.5	-999
129	162	388.5	16.5	-999
130	162	391.5	16.5	34.019787
131	162	394.5	16.5	34.18269
132	162	397.5	16.5	34.200245
133	162	400.5	16.5	-999
134	162	403.5	16.5	34.577175
135	162	406.5	16.5	34.454861
136	162	409.5	16.5	34.466473
137	162	412.5	16.5	34.541077
138	162	415.5	16.5	34.510475
139	162	418.5	16.5	34.467075
140	162	421.5	16.5	34.385387
141	162	424.5	16.5	34.371746
142	162	427.5	16.5	-999
143	162	430.5	16.5	-999
144	162	433.5	16.5	-999
145	162	436.5	16.5	-999
146	162	439.5	16.5	35.202827
147	162	442.5	16.5	35.242123
148	162	445.5	16.5	35.243378
149	162	448.5	16.5	35.25066
150	162	451.5	16.5	35.243675
151	162	454.5	16.5	35.298168
152	162	457.5	16.5	35.368584
153	162	460.5	16.5	35.444473
154	162	463.5	16.5	35.528854
155	162	466.5	16.5	35.626896
156	162	469.5	16.5	35.749676
157	162	472.5	16.5	35.925697
158	162	475.5	16.5	36.195534
159	162	478.5	16.5	36.540371
160	162	481.5	16.5	36.883587
161	162	484.5	16.5	37.140526
162	162	487.5	16.5	-999
163	162	490.5	16.5	-999
164	162	493.5	16.5	-999
165	162	496.5	16.5	-999
166	162	499.5	16.5	-999
167	162	502.5	16.5	36.430805
168	162	505.5	16.5	36.379494
169	162	508.5	16.5	36.296055
170	162	511.5	16.5	36.266655
171	162	514.5	16.5	36.275169
172	162	517.5	16.5	36.328758
173	162	520.5	16.5	36.223434
174	162	523.5	16.5	36.146366
175	162	526.5	16.5	36.11132
176	162	529.5	16.5	36.174812
177	162	532.5	16.5	36.217083
178	162	535.5	16.5	36.253002
179	162	538.5	16.5	36.28289
0	161	1.5	19.5	39.355125
1	161	4.5	19.5	-999
2	161	7.5	19.5	38.875656
3	161	10.5	19.5	-999
4	161	13.5	19.5	-999
5	161	16.5	19.5	-999
6	161	19.5	19.5	37.96484
7	161	22.5	19.5	37.878811
8	161	25.5	19.5	37.807171
9	161	28.5	19.5	37.764366
10	161	31.5	19.5	37.748814
11	161	34.5	19.5	37.746262
12	161	37.5	19.5	37.762749
13	161	40.5	19.5	37.838371
14	161	43.5	19.5	37.893055
15	161	46.5	19.5	37.926903
16	161	49.5	19.5	37.951378
17	161	52.5	19.5	37.970558
18	161	55.5	19.5	37.982552
19	161	58.5	19.5	37.98439
20	161	61.5	19.5	37.969162
21	161	64.5	19.5	37.93074
22	161	67.5	19.5	37.859943
23	161	70.5	19.5	37.754036
24	161	73.5	19.5	37.634998
25	161	76.5	19.5	37.53574
26	161	79.5	19.5	37.43766
27	161	82.5	19.5	37.340836
28	161	85.5	19.5	37.253792
29	161	88.5	19.5	37.180157
30	161	91.5	19.5	37.111797
31	161	94.5	19.5	37.043503
32	161	97.5	19.5	36.971088
33	161	100.5	19.5	36.886784
34	161	103.5	19.5	36.807003
35	161	106.5	19.5	36.719143
36	161	109.5	19.5	36.63327
37	161	112.5	19.5	36.546474
38	161	115.5	19.5	36.462704
39	161	118.5	19.5	36.38308
40	161	121.5	19.5	36.312122
41	161	124.5	19.5	36.259853
42	161	127.5	19.5	36.260147
43	161	130.5	19.5	36.361668
44	161	133.5	19.5	36.440605
45	161	136.5	19.5	-999
46	161	139.5	19.5	-999
47	161	142.5	19.5	-999
48	161	145.5	19.5	-999
49	161	148.5	19.5	-999
50	161	151.5	19.5	37.359928
51	161	154.5	19.5	37.432476
52	161	157.5	19.5	37.597733
53	161	160.5	19.5	37.652676
54	161	163.5	19.5	37.653576
55	161	166.5	19.5	37.645206
56	161	169.5	19.5	37.608219
57	161	172.5	19.5	37.656288
58	161	175.5	19.5	37.59589
59	161	178.5	19.5	37.55669
60	161	181.5	19.5	37.545467
61	161	184.5	19.5	37.397877
62	161	187.5	19.5	37.262871
63	161	190.5	19.5	37.098694
64	161	193.5	19.5	36.987617
65	161	196.5	19.5	36.922085
66	161	199.5	19.5	36.897018
67	161	202.5	19.5	36.676243
68	161	205.5	19.5	36.59774
69	161	208.5	19.5	36.524155
70	161	211.5	19.5	36.410599
71	161	214.5	19.5	36.314289
72	161	217.5	19.5	36.230209
73	161	220.5	19.5	36.156582
74	161	223.5	19.5	36.09771
75	161	226.5	19.5	36.064243
76	161	229.5	19.5	36.076298
77	161	232.5	19.5	36.182903
78	161	235.5	19.5	36.206425
79	161	238.5	19.5	36.186405
80	161	241.5	19.5	36.117252
81	161	244.5	19.5	35.924488
82	161	247.5	19.5	35.804672
83	161	250.5	19.5	35.717239
84	161	253.5	19.5	35.636318
85	161	256.5	19.5	35.588707
86	161	259.5	19.5	35.352154
87	161	262.5	19.5	35.270969
88	161	265.5	19.5	35.153069
89	161	268.5	19.5	35.07497
90	161	271.5	19.5	35.003647
91	161	274.5	19.5	34.939499
92	161	277.5	19.5	34.878109
93	161	280.5	19.5	34.820621
94	161	283.5	19.5	34.753944
95	161	286.5	19.5	34.671303
96	161	289.5	19.5	34.567913
97	161	292.5	19.5	34.449978
98	161	295.5	19.5	34.326534
99	161	298.5	19.5	34.188526
100	161	301.5	19.5	34.104702
101	161	304.5	19.5	34.14843
102	161	307.5	19.5	34.218727
103	161	310.5	19.5	34.223827
104	161	313.5	19.5	34.170177
105	161	316.5	19.5	34.031712
106	161	319.5	19.5	33.913563
107	161	322.5	19.5	33.835377
108	161	325.5	19.5	33.781086
109	161	328.5	19.5	33.749676
110	161	331.5	19.5	33.698112
111	161	334.5	19.5	33.681885
112	161	337.5	19.5	33.642323
113	161	340.5	19.5	33.606541
114	161	343.5	19.5	33.576401
115	161	346.5	19.5	33.540714
116	161	349.5	19.5	33.51812
117	161	352.5	19.5	33.497364
118	161	355.5	19.5	33.480278
119	161	358.5	19.5	33.464931
120	161	361.5	19.5	33.454693
121	161	364.5	19.5	33.454224
122	161	367.5	19.5	33.459522
123	161	370.5	19.5	33.553745
124	161	373.5	19.5	33.598141
125	161	376.5	19.5	33.633232
126	161	379.5	19.5	33.647083
127	161	382.5	19.5	33.653252
128	161	385.5	19.5	-999
129	161	388.5	19.5	-999
130	161	391.5	19.5	33.944267
131	161	394.5	19.5	34.095943
132	161	397.5	19.5	34.110546
133	161	400.5	19.5	-999
134	161	403.5	19.5	-999
135	161	406.5	19.5	34.260555
136	161	409.5	19.5	34.30743
137	161	412.5	19.5	-999
138	161	415.5	19.5	-999
139	161	418.5	19.5	-999
140	161	421.5	19.5	34.316177
141	161	424.5	19.5	34.325558
142	161	427.5	19.5	-999
143	161	430.5	19.5	-999
144	161	433.5	19.5	-999
145	161	436.5	19.5	-999
146	161	439.5	19.5	-999
147	161	442.5	19.5	-999
148	161	445.5	19.5	35.168297
149	161	448.5	19.5	35.180939
150	161	451.5	19.5	35.185944
151	161	454.5	19.5	35.284233
152	161	457.5	19.5	35.374199
153	161	460.5	19.5	35.461903
154	161	463.5	19.5	35.545368
155	161	466.5	19.5	35.61171
156	161	469.5	19.5	35.682068
157	161	472.5	19.5	35.788509
158	161	475.5	19.5	35.977325
159	161	478.5	19.5	36.241795
160	161	481.5	19.5	36.548851
161	161	484.5	19.5	36.832481
162	161	487.5	19.5	37.040939
163	161	490.5	19.5	-999
164	161	493.5	19.5	-999
165	161	496.5	19.5	-999
166	161	499.5	19.5	-999
167	161	502.5	19.5	-999
168	161	505.5	19.5	-999
169	161	508.5	19.5	36.284794
170	161	511.5	19.5	36.28772
171	161	514.5	19.5	36.298943
172	161	517.5	19.5	36.342384
173	161	520.5	19.5	36.286346
174	161	523.5	19.5	36.189964
175	161	526.5	19.5	36.189175
176	161	529.5	19.5	36.248531
177	161	532.5	19.5	36.285625
178	161	535.5	19.5	36.30447
179	161	538.5	19.5	36.317142
0	160	1.5	22.5	39.154354
1	160	4.5	22.5	38.977161
2	160	7.5	22.5	38.761196
3	160	10.5	22.5	38.520485
4	160	13.5	22.5	-999
5	160	16.5	22.5	-999
6	160	19.5	22.5	38.053108
7	160	22.5	22.5	37.993149
8	160	25.5	22.5	37.917896
9	160	28.5	22.5	37.873856
10	160	31.5	22.5	37.860409
11	160	34.5	22.5	37.838348
12	160	37.5	22.5	37.822483
13	160	40.5	22.5	37.882095
14	160	43.5	22.5	37.932281
15	160	46.5	22.5	37.958744
16	160	49.5	22.5	37.977543
17	160	52.5	22.5	37.99501
18	160	55.5	22.5	38.007511
19	160	58.5	22.5	38.00972
20	160	61.5	22.5	37.992542
21	160	64.5	22.5	37.945831
22	160	67.5	22.5	37.856171
23	160	70.5	22.5	37.747009
24	160	73.5	22.5	37.645748
25	160	76.5	22.5	37.545486
26	160	79.5	22.5	37.44545
27	160	82.5	22.5	37.349495
28	160	85.5	22.5	37.270721
29	160	88.5	22.5	37.207134
30	160	91.5	22.5	37.108559
31	160	94.5	22.5	37.037872
32	160	97.5	22.5	36.955376
33	160	100.5	22.5	36.87962
34	160	103.5	22.5	36.820492
35	160	106.5	22.5	36.741711
36	160	109.5	22.5	36.663181
37	160	112.5	22.5	36.576492
38	160	115.5	22.5	36.489468
39	160	118.5	22.5	36.404305
40	160	121.5	22.5	36.323265
41	160	124.5	22.5	36.251179
42	160	127.5	22.5	36.208534
43	160	130.5	22.5	36.241055
44	160	133.5	22.5	36.250069
45	160	136.5	22.5	-999
46	160	139.5	22.5	-999
47	160	142.5	22.5	-999
48	160	145.5	22.5	-999
49	160	148.5	22.5	-999
50	160	151.5	22.5	-999
51	160	154.5	22.5	37.315208
52	160	157.5	22.5	37.35947
53	160	160.5	22.5	37.374165
54	160	163.5	22.5	37.403629
55	160	166.5	22.5	37.451607
56	160	169.5	22.5	37.525021
57	160	172.5	22.5	37.600342
58	160	175.5	22.5	37.560947
59	160	178.5	22.5	37.540344
60	160	181.5	22.5	37.501423
61	160	184.5	22.5	37.342072
62	160	187.5	22.5	37.189598
63	160	190.5	22.5	37.014915
64	160	193.5	22.5	36.907574
65	160	196.5	22.5	36.83675
66	160	199.5	22.5	36.652355
67	160	202.5	22.5	36.570396
68	160	205.5	22.5	36.500694
69	160	208.5	22.5	36.429237
70	160	211.5	22.5	36.351212
71	160	214.5	22.5	36.272491
72	160	217.5	22.5	36.19585
73	160	220.5	22.5	36.122753
74	160	223.5	22.5	36.060047
75	160	226.5	22.5	36.014816
76	160	229.5	22.5	35.999249
77	160	232.5	22.5	36.073673
78	160	235.5	22.5	36.080418
79	160	238.5	22.5	36.05241
80	160	241.5	22.5	35.997074
81	160	244.5	22.5	35.821194
82	160	247.5	22.5	35.720024
83	160	250.5	22.5	35.660114
84	160	253.5	22.5	35.614624
85	160	256.5	22.5	35.383373
86	160	259.5	22.5	35.320202
87	160	262.5	22.5	35.246319
88	160	265.5	22.5	35.139679
89	160	268.5	22.5	35.061268
90	160	271.5	22.5	34.992966
91	160	274.5	22.5	34.929081
92	160	277.5	22.5	34.868835
93	160	280.5	22.5	34.822262
94	160	283.5	22.5	34.752644
95	160	286.5	22.5	34.656109
96	160	289.5	22.5	34.522209
97	160	292.5	22.5	34.377605
98	160	295.5	22.5	34.246971
99	160	298.5	22.5	34.141727
100	160	301.5	22.5	34.077957
101	160	304.5	22.5	34.096443
102	160	307.5	22.5	34.099258
103	160	310.5	22.5	34.02132
104	160	313.5	22.5	33.935825
105	160	316.5	22.5	33.857288
106	160	319.5	22.5	33.789726
107	160	322.5	22.5	33.73547
108	160	325.5	22.5	33.689903
109	160	328.5	22.5	33.659969
110	160	331.5	22.5	33.638046
111	160	334.5	22.5	33.59938
112	160	337.5	22.5	33.584999
113	160	340.5	22.5	33.571465
114	160	343.5	22.5	33.556591
115	160	346.5	22.5	33.540558
116	160	349.5	22.5	33.524979
117	160	352.5	22.5	33.507233
118	160	355.5	22.5	33.490269
119	160	358.5	22.5	33.476837
120	160	361.5	22.5	33.468353
121	160	364.5	22.5	33.526112
122	160	367.5	22.5	33.556717
123	160	370.5	22.5	33.613686
124	160	373.5	22.5	33.67379
125	160	376.5	22.5	33.711624
126	160	379.5	22.5	33.710453
127	160	382.5	22.5	33.692314
128	160	385.5	22.5	-999
129	160	388.5	22.5	-999
130	160	391.5	22.5	33.882416
131	160	394.5	22.5	33.989693
132	160	397.5	22.5	34.028946
133	160	400.5	22.5	-999
134	160	403.5	22.5	-999
135	160	406.5	22.5	34.155338
136	160	409.5	22.5	34.189857
137	160	412.5	22.5	-999
138	160	415.5	22.5	-999
139	160	418.5	22.5	-999
140	160	421.5	22.5	34.296158
141	160	424.5	22.5	34.322174
142	160	427.5	22.5	-999
143	160	430.5	22.5	-999
144	160	433.5	22.5	-999
145	160	436.5	22.5	-999
146	160	439.5	22.5	-999
147	160	442.5	22.5	-999
148	160	445.5	22.5	35.134422
149	160	448.5	22.5	35.156773
150	160	451.5	22.5	35.261841
151	160	454.5	22.5	35.329891
152	160	457.5	22.5	35.410374
153	160	460.5	22.5	35.502285
154	160	463.5	22.5	35.586464
155	160	466.5	22.5	35.640415
156	160	469.5	22.5	35.681465
157	160	472.5	22.5	35.727581
158	160	475.5	22.5	35.830231
159	160	478.5	22.5	36.029087
160	160	481.5	22.5	36.28883
161	160	484.5	22.5	36.571144
162	160	487.5	22.5	36.877174
163	160	490.5	22.5	37.175465
164	160	493.5	22.5	-999
165	160	496.5	22.5	-999
166	160	499.5	22.5	-999
167	160	502.5	22.5	-999
168	160	505.5	22.5	-999
169	160	508.5	22.5	-999
170	160	511.5	22.5	36.306515
171	160	514.5	22.5	36.303532
172	160	517.5	22.5	36.305275
173	160	520.5	22.5	36.293144
174	160	523.5	22.5	36.269875
175	160	526.5	22.5	36.273399
176	160	529.5	22.5	36.328785
177	160	532.5	22.5	36.370728
178	160	535.5	22.5	36.369823
179	160	538.5	22.5	36.351204
0	159	1.5	25.5	39.029209
1	159	4.5	25.5	38.79073
2	159	7.5	25.5	38.604908
3	159	10.5	25.5	38.406731
4	159	13.5	25.5	38.281345
5	159	16.5	25.5	38.200138
6	159	19.5	25.5	38.149723
7	159	22.5	25.5	38.09811
8	159	25.5	25.5	38.042152
9	159	28.5	25.5	37.994408
10	159	31.5	25.5	37.996323
11	159	34.5	25.5	37.926785
12	159	37.5	25.5	-999
13	159	40.5	25.5	37.91412
14	159	43.5	25.5	37.953629
15	159	46.5	25.5	37.981911
16	159	49.5	25.5	38.000381
17	159	52.5	25.5	38.020905
18	159	55.5	25.5	38.038921
19	159	58.5	25.5	38.043831
20	159	61.5	25.5	38.026096
21	159	64.5	25.5	37.970516
22	159	67.5	25.5	37.87772
23	159	70.5	25.5	37.781296
24	159	73.5	25.5	37.676556
25	159	76.5	25.5	37.568993
26	159	79.5	25.5	37.464256
27	159	82.5	25.5	37.374882
28	159	85.5	25.5	37.303055
29	159	88.5	25.5	37.212074
30	159	91.5	25.5	37.12817
31	159	94.5	25.5	37.055656
32	159	97.5	25.5	36.979412
33	159	100.5	25.5	36.909008
34	159	103.5	25.5	36.832996
35	159	106.5	25.5	36.747005
36	159	109.5	25.5	36.685268
37	159	112.5	25.5	36.603813
38	159	115.5	25.5	36.51915
39	159	118.5	25.5	36.432159
40	159	121.5	25.5	36.346191
41	159	124.5	25.5	36.262798
42	159	127.5	25.5	36.192249
43	159	130.5	25.5	36.154346
44	159	133.5	25.5	36.126362
45	159	136.5	25.5	36.138885
46	159	139.5	25.5	-999
47	159	142.5	25.5	-999
48	159	145.5	25.5	-999
49	159	148.5	25.5	-999
50	159	151.5	25.5	-999
51	159	154.5	25.5	-999
52	159	157.5	25.5	-999
53	159	160.5	25.5	37.292759
54	159	163.5	25.5	37.329239
55	159	166.5	25.5	37.406902
56	159	169.5	25.5	37.502426
57	159	172.5	25.5	37.547478
58	159	175.5	25.5	37.553833
59	159	178.5	25.5	37.566975
60	159	181.5	25.5	37.433861
61	159	184.5	25.5	37.280727
62	159	187.5	25.5	37.10273
63	159	190.5	25.5	36.975567
64	159	193.5	25.5	36.761932
65	159	196.5	25.5	36.670444
66	159	199.5	25.5	36.591068
67	159	202.5	25.5	36.520065
68	159	205.5	25.5	36.450512
69	159	208.5	25.5	36.381214
70	159	211.5	25.5	36.311073
71	159	214.5	25.5	36.23938
72	159	217.5	25.5	36.16613
73	159	220.5	25.5	36.090519
74	159	223.5	25.5	36.026558
75	159	226.5	25.5	35.979683
76	159	229.5	25.5	35.944206
77	159	232.5	25.5	35.928112
78	159	235.5	25.5	35.908615
79	159	238.5	25.5	35.869205
80	159	241.5	25.5	35.867348
81	159	244.5	25.5	35.728992
82	159	247.5	25.5	35.663567
83	159	250.5	25.5	35.659294
84	159	253.5	25.5	35.40963
85	159	256.5	25.5	35.339378
86	159	259.5	25.5	35.284042
87	159	262.5	25.5	35.189648
88	159	265.5	25.5	35.113995
89	159	268.5	25.5	35.049603
90	159	271.5	25.5	34.987648
91	159	274.5	25.5	34.925976
92	159	277.5	25.5	34.865139
93	159	280.5	25.5	34.854748
94	159	283.5	25.5	34.775505
95	159	286.5	25.5	34.656235
96	159	289.5	25.5	34.462456
97	159	292.5	25.5	34.299477
98	159	295.5	25.5	34.175137
99	159	298.5	25.5	34.079044
100	159	301.5	25.5	34.011368
101	159	304.5	25.5	33.971245
102	159	307.5	25.5	33.93557
103	159	310.5	25.5	33.883583
104	159	313.5	25.5	33.825588
105	159	316.5	25.5	33.765961
106	159	319.5	25.5	33.716618
107	159	322.5	25.5	33.676056
108	159	325.5	25.5	33.628761
109	159	328.5	25.5	33.599434
110	159	331.5	25.5	33.585438
111	159	334.5	25.5	33.587315
112	159	337.5	25.5	33.584793
113	159	340.5	25.5	33.582325
114	159	343.5	25.5	33.567356
115	159	346.5	25.5	33.553349
116	159	349.5	25.5	33.537575
117	159	352.5	25.5	33.519039
118	159	355.5	25.5	33.502354
119	159	358.5	25.5	33.489853
120	159	361.5	25.5	33.534073
121	159	364.5	25.5	33.55978
122	159	367.5	25.5	33.610371
123	159	370.5	25.5	33.696224
124	159	373.5	25.5	33.767975
125	159	376.5	25.5	33.808308
126	159	379.5	25.5	33.782124
127	159	382.5	25.5	33.750229
128	159	385.5	25.5	33.769695
129	159	388.5	25.5	33.817818
130	159	391.5	25.5	33.849514
131	159	394.5	25.5	33.927761
132	159	397.5	25.5	33.955547
133	159	400.5	25.5	-999
134	159	403.5	25.5	-999
135	159	406.5	25.5	34.087433
136	159	409.5	25.5	34.141819
137	159	412.5	25.5	34.157635
138	159	415.5	25.5	34.178982
139	159	418.5	25.5	34.203007
140	159	421.5	25.5	34.272343
141	159	424.5	25.5	34.335796
142	159	427.5	25.5	-999
143	159	430.5	25.5	-999
144	159	433.5	25.5	-999
145	159	436.5	25.5	-999
146	159	439.5	25.5	-999
147	159	442.5	25.5	-999
148	159	445.5	25.5	35.160198
149	159	448.5	25.5	35.215637
150	159	451.5	25.5	35.284023
151	159	454.5	25.5	35.366287
152	159	457.5	25.5	35.455582
153	159	460.5	25.5	35.55159
154	159	463.5	25.5	35.641296
155	159	466.5	25.5	35.690636
156	159	469.5	25.5	35.716686
157	159	472.5	25.5	35.721298
158	159	475.5	25.5	35.766018
159	159	478.5	25.5	35.877708
160	159	481.5	25.5	36.076099
161	159	484.5	25.5	36.415886
162	159	487.5	25.5	36.734035
163	159	490.5	25.5	37.054268
164	159	493.5	25.5	37.34029
