"","X (Grid)","Y (Grid)","X (m)","Y (m)","AirT","rh","Wind","MRT","Point","UTCI"
"332",151,166,454.5,4.5,35.71455,29.2818,1.5176,67.1982,332,42.2478329431288
"333",152,166,457.5,4.5,35.772995,29.1894,1.2928,67.1599,333,42.3257686272091
"334",153,166,460.5,4.5,35.797424,29.1462,0.6348,68.8108,334,42.6493472190726
"335",154,166,463.5,4.5,35.777309,29.256,1.8874,67.8445,335,42.3294375434551
"336",155,166,466.5,4.5,35.911037,29.0817,2.0069,68.298,336,42.4960268819567
"337",156,166,469.5,4.5,36.105423,28.8024,2.1545,68.2606,337,42.5734348425699
"338",157,166,472.5,4.5,36.357941,28.4217,2.243,67.4769,338,42.5435382407974
"339",158,166,475.5,4.5,36.654957,27.9607,2.125,69.3374,339,43.3030527848925
"340",159,166,478.5,4.5,NA,NA,0,NA,340,NA
"341",160,166,481.5,4.5,NA,NA,0,NA,341,NA
"342",161,166,484.5,4.5,NA,NA,0,NA,342,NA
"343",162,166,487.5,4.5,NA,NA,0,NA,343,NA
"344",163,166,490.5,4.5,NA,NA,0,NA,344,NA
"345",164,166,493.5,4.5,NA,NA,0,NA,345,NA
"346",165,166,496.5,4.5,NA,NA,0,NA,346,NA
"347",166,166,499.5,4.5,NA,NA,0,NA,347,NA
"348",167,166,502.5,4.5,NA,NA,0,NA,348,NA
"349",168,166,505.5,4.5,36.945511,28.8128,0.2817,51.786,349,39.2621879142036
"350",169,166,508.5,4.5,36.767254,28.1535,0.7047,65.8212,350,42.6646383965391
"351",170,166,511.5,4.5,36.549904,28.1068,1.2452,60.8656,351,41.3678247170588
"352",171,166,514.5,4.5,36.366081,28.2015,0.8502,41.3417,352,36.3684398700062
"353",172,166,517.5,4.5,36.21188,28.3159,0.6319,32.9703,353,34.0868923496593
"354",173,166,520.5,4.5,36.091656,28.4363,0.4719,31.9882,354,33.6516441782259
"355",174,166,523.5,4.5,36.019981,28.5111,0.3334,31.7501,355,33.535748985683
"356",175,166,526.5,4.5,35.971401,28.4608,0.4606,33.2118,356,33.8490527853957
"357",176,166,529.5,4.5,36.052479,28.0976,1.4807,44.3085,357,36.8845023260247
"358",177,166,532.5,4.5,36.093102,27.9114,1.5574,57.6517,358,40.1392605773677
"359",178,166,535.5,4.5,36.150082,27.4825,0.3944,39.7884,359,35.5574182755281
"360",179,166,538.5,4.5,36.212799,27.1911,0.9776,39.7205,360,35.8256600666728
"361",0,165,1.5,7.5,NA,NA,0,NA,361,NA
"362",1,165,4.5,7.5,NA,NA,0,NA,362,NA
"363",2,165,7.5,7.5,NA,NA,0,NA,363,NA
"364",3,165,10.5,7.5,37.712498,24.5872,0.2277,41.1566,364,37.0091907677782
"365",4,165,13.5,7.5,37.780586,24.722,1.2326,39.7258,365,37.1322620703595
"366",5,165,16.5,7.5,37.779182,25.0557,1.6301,63.5208,366,42.8651618467711
"367",6,165,19.5,7.5,37.708611,25.2548,1.8896,64.0857,367,42.8965902541419
"368",7,165,22.5,7.5,37.605671,25.3476,1.9978,62.2467,368,42.3312999819876
"369",8,165,25.5,7.5,37.521774,25.4204,2.0238,39.5085,369,36.8833663668373
"370",9,165,28.5,7.5,37.470844,25.4771,2.0104,37.729,370,36.4325794337283
"371",10,165,31.5,7.5,37.450138,25.4947,1.9642,37.3985,371,36.3454288001003
"372",11,165,34.5,7.5,37.458939,25.4757,1.864,38.0342,372,36.5121172229212
"373",12,165,37.5,7.5,37.502094,25.4445,1.7371,39.6337,373,36.9329943207683
"374",13,165,40.5,7.5,37.602592,25.4334,1.6515,53.9439,374,40.4117727175074
"375",14,165,43.5,7.5,37.715504,25.4216,1.6332,69.7403,375,44.3600201359752
"376",15,165,46.5,7.5,37.788029,25.4064,1.6338,69.797,376,44.436604644784
"377",16,165,49.5,7.5,37.838299,25.3991,1.649,69.7749,377,44.4721293090342
"378",17,165,52.5,7.5,37.873535,25.4083,1.6702,69.7272,378,44.4879892549348
"379",18,165,55.5,7.5,37.897205,25.436,1.695,69.7156,379,44.5028804042861
"380",19,165,58.5,7.5,37.910683,25.4829,1.7166,69.8887,380,44.5560676489526
"381",20,165,61.5,7.5,37.91309,25.5509,1.7364,70.0233,381,44.5914306425691
"382",21,165,64.5,7.5,37.903004,25.642,1.7487,70.2735,382,44.6472895041217
"383",22,165,67.5,7.5,37.878307,25.7579,1.7565,70.2804,383,44.6324519940554
"384",23,165,70.5,7.5,37.837429,25.8992,1.7601,70.1599,384,44.5742055401648
"385",24,165,73.5,7.5,37.780823,26.0618,1.7687,69.9524,385,44.4804678514934
"386",25,165,76.5,7.5,37.708836,26.2413,1.784,70.2874,386,44.506492463836
"387",26,165,79.5,7.5,37.619671,26.4318,1.8114,70.7309,387,44.5411875021138
"388",27,165,82.5,7.5,37.516373,26.6196,1.8664,67.6894,388,43.6929307265432
"389",28,165,85.5,7.5,37.4189,26.7759,1.9059,67.9411,389,43.6644663843632
"390",29,165,88.5,7.5,37.321312,26.8781,1.8719,68.5084,390,43.7343072633832
"391",30,165,91.5,7.5,37.227791,26.8729,1.8085,70.9008,391,44.2630993513319
"392",31,165,94.5,7.5,37.140671,26.9565,1.7625,50.1797,392,39.1633279880916
"393",32,165,97.5,7.5,37.089092,27.0416,1.7455,50.4265,393,39.1837060855488
"394",33,165,100.5,7.5,37.056259,27.1281,1.7482,58.1619,394,41.02027918823
"395",34,165,103.5,7.5,37.006626,27.2542,1.752,74.2092,395,44.9318469805824
"396",35,165,106.5,7.5,36.920208,27.4466,1.75,74.8091,396,45.01787267471
"397",36,165,109.5,7.5,36.817017,27.6706,1.7521,73.8718,397,44.7048906339515
"398",37,165,112.5,7.5,36.703617,27.8869,1.7672,72.029,398,44.1528330487653
"399",38,165,115.5,7.5,36.637196,28.0421,1.7964,50.9023,399,38.92995263289
"400",39,165,118.5,7.5,36.600258,28.2093,1.8351,53.6668,400,39.558973533515
"401",40,165,121.5,7.5,36.575909,28.4891,1.8771,69.9027,401,43.5049730584739
"402",41,165,124.5,7.5,36.581482,28.6072,1.9214,69.885,402,43.4940631829931
"403",42,165,127.5,7.5,36.61253,28.5448,1.9609,70.4788,403,43.6494082880515
"404",43,165,130.5,7.5,36.693871,28.1683,1.9703,75.3494,404,44.9128706293242
"405",44,165,133.5,7.5,36.77874,27.8909,1.8873,75.861,405,45.1346960070584
"406",45,165,136.5,7.5,36.924927,27.5542,1.6134,71.878,406,44.3333535523269
"407",46,165,139.5,7.5,37.051041,27.2511,1.0575,71.3906,407,44.3328201299165
"408",47,165,142.5,7.5,37.209373,26.915,0.8545,73.417,408,44.8984061178388
"409",48,165,145.5,7.5,37.387245,26.5933,0.793,74.2139,409,45.1999654314114
"410",49,165,148.5,7.5,NA,NA,0,NA,410,NA
"411",50,165,151.5,7.5,NA,NA,0,NA,411,NA
"412",51,165,154.5,7.5,NA,NA,0,NA,412,NA
"413",52,165,157.5,7.5,NA,NA,0,NA,413,NA
"414",53,165,160.5,7.5,NA,NA,0,NA,414,NA
"415",54,165,163.5,7.5,NA,NA,0,NA,415,NA
"416",55,165,166.5,7.5,NA,NA,0,NA,416,NA
"417",56,165,169.5,7.5,NA,NA,0,NA,417,NA
"418",57,165,172.5,7.5,37.718254,25.7042,1.7358,75.0232,418,45.6735105134691
"419",58,165,175.5,7.5,37.729599,25.6825,1.9334,73.9874,419,45.3668383457577
"420",59,165,178.5,7.5,37.652859,25.7822,2.0359,77.7374,420,46.2079531872944
"421",60,165,181.5,7.5,37.614265,25.8281,2.08,76.7833,421,45.9191727344116
"422",61,165,184.5,7.5,37.625328,25.8044,2.1055,73.3184,422,45.0521585393425
"423",62,165,187.5,7.5,37.529755,25.9311,2.1304,77.5827,423,46.0297376840358
"424",63,165,190.5,7.5,37.464989,26.0134,2.1474,78.7996,424,46.2756251773254
"425",64,165,193.5,7.5,37.356373,26.1489,0.8288,76.4651,425,45.7196309965222
"426",65,165,196.5,7.5,37.273552,26.2597,0.4251,52.8646,426,39.6218213477403
"427",66,165,199.5,7.5,37.214909,26.3495,0.427,53.0665,427,39.6297049958602
"428",67,165,202.5,7.5,37.203274,26.3785,0.2283,76.1652,428,45.3452160028831
"429",68,165,205.5,7.5,37.213501,26.3821,0.23,76.2704,429,45.3803479777049
"430",69,165,208.5,7.5,37.248287,26.3521,0.3545,72.7201,430,44.519952866754
"431",70,165,211.5,7.5,37.241047,26.3803,0.2102,72.0021,431,44.3372800930517
"432",71,165,214.5,7.5,36.752533,27.1542,1.9088,73.3286,432,44.4290122224451
"433",72,165,217.5,7.5,36.526825,27.5381,2.0788,81.624,433,46.2663424037654
"434",73,165,220.5,7.5,36.406029,27.7712,2.1368,81.9275,434,46.2208624502759
"435",74,165,223.5,7.5,36.388279,27.8534,2.1407,81.7144,435,46.1533093829041
"436",75,165,226.5,7.5,36.514919,27.7207,2.106,72.5209,436,43.9640284927913
"437",76,165,229.5,7.5,36.596462,27.6627,2.0153,73.0376,437,44.2027235754867
"438",77,165,232.5,7.5,36.69339,27.5871,1.816,73.9454,438,44.5888215554677
"439",78,165,235.5,7.5,36.820629,27.4646,0.4267,77.9273,439,45.5562053772958
"440",79,165,238.5,7.5,NA,NA,0,NA,440,NA
"441",80,165,241.5,7.5,36.741486,27.8352,0.5317,77.8734,441,45.528741433262
"442",81,165,244.5,7.5,36.650314,28.0318,0.9823,75.8247,442,45.1439263651764
"443",82,165,247.5,7.5,36.493202,28.3422,1.6834,73.7192,443,44.4430176057084
"444",83,165,250.5,7.5,36.2985,28.7243,2.013,71.6444,444,43.6474354615467
"445",84,165,253.5,7.5,36.062885,29.1995,2.0725,75.3093,445,44.3495661559395
"446",85,165,256.5,7.5,35.834538,29.6988,1.9478,71.4019,446,43.2566087889944
"447",86,165,259.5,7.5,35.616856,30.211,1.6131,42.5154,447,36.1431167521036
"448",87,165,262.5,7.5,35.444206,30.6783,1.137,42.0274,448,35.9378384485361
"449",88,165,265.5,7.5,35.311337,31.0808,1.1123,38.1205,449,34.8839631756737
"450",89,165,268.5,7.5,35.242596,31.4574,1.1774,63.6915,450,41.1550835379277
"451",90,165,271.5,7.5,35.142998,31.7781,1.2147,60.7142,451,40.3453023835314
"452",91,165,274.5,7.5,35.074375,32.0035,0.613,61.8839,452,40.513699416944
"453",92,165,277.5,7.5,34.904327,32.1728,1.9916,61.5266,453,40.0843957774131
"454",93,165,280.5,7.5,34.831451,32.3898,2.0414,62.8205,454,40.3210188095093
"455",94,165,283.5,7.5,34.766567,32.6043,1.9706,64.0161,455,40.6083374457145
"456",95,165,286.5,7.5,34.693222,32.8046,1.9223,64.5109,456,40.7020265469369
"457",96,165,289.5,7.5,34.601337,32.9675,1.8327,57.1541,457,38.8574805135265
"458",97,165,292.5,7.5,34.469658,33.1477,1.7587,40.5624,458,34.7158947070564
"459",98,165,295.5,7.5,34.344822,33.3322,1.7031,38.383,459,34.0996656672267
"460",99,165,298.5,7.5,34.230808,33.4882,1.6441,34.0638,460,32.9692400429234
"461",100,165,301.5,7.5,34.138683,33.6073,1.6005,35.1475,461,33.1669374656653
"462",101,165,304.5,7.5,34.082458,33.6569,1.575,34.3743,462,32.9359462684508
"463",102,165,307.5,7.5,34.068787,33.6484,1.5738,38.6536,463,33.9731728446233
"464",103,165,310.5,7.5,NA,NA,0,NA,464,NA
"465",104,165,313.5,7.5,NA,NA,0,NA,465,NA
"466",105,165,316.5,7.5,NA,NA,0,NA,466,NA
"467",106,165,319.5,7.5,34.692814,31.936,0.4452,66.9488,467,41.4157297098938
"468",107,165,322.5,7.5,34.652065,32.0028,0.9556,68.6466,468,41.9398506227861
"469",108,165,325.5,7.5,34.644428,32.0121,0.4636,69.8458,469,42.1036816799038
"470",109,165,328.5,7.5,NA,NA,0,NA,470,NA
"471",110,165,331.5,7.5,NA,NA,0,NA,471,NA
"472",111,165,334.5,7.5,NA,NA,0,NA,472,NA
"473",112,165,337.5,7.5,NA,NA,0,NA,473,NA
"474",113,165,340.5,7.5,34.108799,32.9305,1.5399,64.4238,474,40.3746500432835
"475",114,165,343.5,7.5,34.005989,33.1374,1.5569,64.666,475,40.351690824383
"476",115,165,346.5,7.5,33.88726,33.3836,0.6064,49.1947,476,36.4654875999554
"477",116,165,349.5,7.5,33.852329,33.4657,0.8245,46.3498,477,35.7808423479956
"478",117,165,352.5,7.5,33.903702,33.3868,0.9836,51.7161,478,37.1788759538141
"479",118,165,355.5,7.5,33.848019,33.5084,1.2083,65.1242,479,40.4668344737477
"480",119,165,358.5,7.5,33.707451,33.7831,1.8049,50.1211,480,36.3934339939311
"481",120,165,361.5,7.5,33.604923,33.9887,1.5969,38.8714,481,33.6196921654751
"482",121,165,364.5,7.5,33.546005,34.1009,1.0757,35.3864,482,32.8103291098965
"483",122,165,367.5,7.5,33.527058,34.1235,0.8158,34.0965,483,32.4450512509691
"484",123,165,370.5,7.5,33.521538,34.119,0.4145,36.124,484,32.8406477369599
"485",124,165,373.5,7.5,33.581963,33.9077,1.4272,37.5925,485,33.3324844271361
"486",125,165,376.5,7.5,33.612614,33.7988,1.776,50.3992,486,36.3960356433809
"487",126,165,379.5,7.5,33.642406,33.6918,1.8936,39.7857,487,33.7384010772215
"488",127,165,382.5,7.5,33.695911,33.5397,1.8738,38.9803,488,33.5928975086635
"489",128,165,385.5,7.5,33.789635,33.3137,1.6435,40.4452,489,34.1271903803869
"490",129,165,388.5,7.5,33.936451,33.0085,1.5631,43.8227,490,35.1077028415202
"491",130,165,391.5,7.5,34.142849,32.6334,1.782,53.3713,491,37.5390645565083
"492",131,165,394.5,7.5,34.343422,32.2719,1.9511,66.9395,492,40.9674264798766
"493",132,165,397.5,7.5,34.466679,32.0451,1.9704,68.3489,493,41.4034818442519
"494",133,165,400.5,7.5,34.567471,31.8193,1.7529,68.6489,494,41.669025028338
"495",134,165,403.5,7.5,34.649456,31.6328,1.7102,68.6858,495,41.7591231084801
"496",135,165,406.5,7.5,34.705608,31.5144,1.7993,68.069,496,41.6060806846092
"497",136,165,409.5,7.5,34.74049,31.4425,1.8636,68.097,497,41.6076582876046
"498",137,165,412.5,7.5,34.76709,31.3843,1.8474,67.5557,498,41.5014144757008
"499",138,165,415.5,7.5,34.786503,31.3425,1.8321,67.5584,499,41.5244581705226
"500",139,165,418.5,7.5,34.792503,31.3281,1.8562,67.5494,500,41.5147402539193
"501",140,165,421.5,7.5,34.782185,31.3382,1.9194,67.3848,501,41.4328962680183
"502",141,165,424.5,7.5,34.782948,31.3067,1.8434,66.9684,502,41.3676183070434
"503",142,165,427.5,7.5,34.823368,31.1772,1.4875,66.6508,503,41.4634251981609
"504",143,165,430.5,7.5,34.872433,31.0221,1.1426,65.896,504,41.3782481943102
"505",144,165,433.5,7.5,34.906746,30.8958,0.8793,64.0132,505,40.9214513978501
"506",145,165,436.5,7.5,34.981728,30.7083,0.3518,47.1235,506,36.618855783135
"507",146,165,439.5,7.5,35.195629,30.1954,0.9258,64.7118,507,41.2960196827707
"508",147,165,442.5,7.5,35.348381,29.8975,0.9821,63.8846,508,41.2045894655936
"509",148,165,445.5,7.5,35.480228,29.6715,1.1234,66.353,509,41.9193774263513
"510",149,165,448.5,7.5,35.574608,29.5317,1.2532,67.0569,510,42.1573706116912
"511",150,165,451.5,7.5,35.640995,29.4439,1.3075,65.4855,511,41.8116413232961
"512",151,165,454.5,7.5,35.696545,29.3645,1.2861,67.0217,512,42.2377892902189
"513",152,165,457.5,7.5,35.777428,29.2204,0.5556,67.7135,513,42.3238705850289
"514",153,165,460.5,7.5,35.658039,29.4797,1.6254,69.0735,514,42.6435685375382
"515",154,165,463.5,7.5,35.70858,29.4394,1.7022,66.9616,515,42.1342918726451
"516",155,165,466.5,7.5,35.845047,29.2524,1.8271,56.1827,516,39.5494539102161
"517",156,165,469.5,7.5,36.070728,28.9116,1.9763,65.6819,517,41.9968149154878
"518",157,165,472.5,7.5,36.357071,28.4655,2.0623,67.993,518,42.7594263250542
"519",158,165,475.5,7.5,36.683636,27.9513,1.9025,69.49,519,43.4598982346149
"520",159,165,478.5,7.5,NA,NA,0,NA,520,NA
"521",160,165,481.5,7.5,NA,NA,0,NA,521,NA
"522",161,165,484.5,7.5,NA,NA,0,NA,522,NA
"523",162,165,487.5,7.5,NA,NA,0,NA,523,NA
"524",163,165,490.5,7.5,NA,NA,0,NA,524,NA
"525",164,165,493.5,7.5,36.767483,27.1863,0.0267,41.4879,525,36.4739095716914
"526",165,165,496.5,7.5,36.727337,27.2582,0.0932,39.0703,526,35.8531952634439
"527",166,165,499.5,7.5,36.684872,27.3684,0.241,36.7656,527,35.2615014907503
"528",167,165,502.5,7.5,36.661873,27.5699,0.4356,38.5353,528,35.6873628043421
"529",168,165,505.5,7.5,36.702572,27.9407,0.568,39.8833,529,36.1278968587131
"530",169,165,508.5,7.5,36.639744,27.9769,0.5824,43.2559,530,36.9126893350631
"531",170,165,511.5,7.5,36.530701,28.0623,0.4423,37.6252,531,35.3851295045998
"532",171,165,514.5,7.5,36.226681,28.1132,1.1647,38.6009,532,35.6608257771837
"533",172,165,517.5,7.5,36.138054,28.2676,1.2095,33.2037,533,34.3021025322968
"534",173,165,520.5,7.5,36.07283,28.3763,1.2359,34.5468,534,34.5728120482594
"535",174,165,523.5,7.5,36.017586,28.4347,1.2437,35.8699,535,34.8435852369681
"536",175,165,526.5,7.5,36.007023,28.2434,1.2309,33.4291,536,34.2377606038923
"537",176,165,529.5,7.5,36.057812,28.0696,1.4092,44.3341,537,36.9004694470345
"538",177,165,532.5,7.5,36.093735,27.9001,1.4923,56.3601,538,39.8363546025003
"539",178,165,535.5,7.5,36.138779,27.6833,1.6026,39.5307,539,35.7809763703794
"540",179,165,538.5,7.5,36.237537,27.0843,0.4959,41.3237,540,35.9831426873409
"541",0,164,1.5,10.5,NA,NA,0,NA,541,NA
"542",1,164,4.5,10.5,NA,NA,0,NA,542,NA
"543",2,164,7.5,10.5,NA,NA,0,NA,543,NA
"544",3,164,10.5,10.5,NA,NA,0,NA,544,NA
"545",4,164,13.5,10.5,37.900837,24.6468,1.1968,41.1453,545,37.5607513501379
"546",5,164,16.5,10.5,37.858883,24.9587,1.6116,63.1102,546,42.8315025666807
"547",6,164,19.5,10.5,37.747604,25.1032,1.9614,62.3961,547,42.491887894888
"548",7,164,22.5,10.5,37.640995,25.2282,2.088,37.7521,548,36.5749941490571
"549",8,164,25.5,10.5,37.563644,25.3366,2.1099,36.1768,549,36.144915467974
"550",9,164,28.5,10.5,37.516048,25.3997,2.084,36.4176,550,36.1610429090499
"551",10,164,31.5,10.5,37.496616,25.4135,2.0102,36.2964,551,36.1274533874487
"552",11,164,34.5,10.5,37.501377,25.3915,1.8278,36.1497,552,36.1190349995086
"553",12,164,37.5,10.5,37.527626,25.3676,1.6586,36.2818,553,36.1809540851586
"554",13,164,40.5,10.5,37.603649,25.3437,1.5828,38.5981,554,36.7863332695138
"555",14,164,43.5,10.5,37.738499,25.3556,1.5661,68.7246,555,44.1354613935775
"556",15,164,46.5,10.5,37.814526,25.3493,1.5786,69.8644,556,44.4816650271956
"557",16,164,49.5,10.5,37.862122,25.3511,1.6036,69.8155,557,44.5076456799085
"558",17,164,52.5,10.5,37.896126,25.3655,1.6359,70.0403,558,44.5888168927432
"559",18,164,55.5,10.5,37.918571,25.3992,1.669,70.101,559,44.6198061569127
"560",19,164,58.5,10.5,37.930004,25.4539,1.7008,70.1999,560,44.6516065807178
"561",20,164,61.5,10.5,37.928928,25.5322,1.7275,70.4583,561,44.7139208255518
"562",21,164,64.5,10.5,37.913006,25.6365,1.7472,70.5928,562,44.7352289782088
"563",22,164,67.5,10.5,37.879955,25.7685,1.7601,70.6455,563,44.7241434069574
"564",23,164,70.5,10.5,37.827736,25.9281,1.7709,70.592,564,44.6717576369053
"565",24,164,73.5,10.5,37.755184,26.1125,1.7867,70.4019,565,44.5674995987613
"566",25,164,76.5,10.5,37.662788,26.3154,1.8192,71.0372,566,44.6463001574338
"567",26,164,79.5,10.5,37.545856,26.5296,1.8796,66.4767,567,43.4120819291365
"568",27,164,82.5,10.5,37.436008,26.6971,1.9207,65.9204,568,43.1742528678498
"569",28,164,85.5,10.5,37.334076,26.8306,1.9002,65.4165,569,42.9740015823864
"570",29,164,88.5,10.5,37.233154,26.8451,1.8354,68.3926,570,43.6373786665665
"571",30,164,91.5,10.5,37.148746,26.9381,1.745,42.6146,571,37.3813908445204
"572",31,164,94.5,10.5,37.073891,27.0639,1.6873,41.1452,572,36.9811737406849
"573",32,164,97.5,10.5,37.002388,27.2115,1.6756,43.1423,573,37.3949271879451
"574",33,164,100.5,10.5,36.945015,27.3555,1.6929,51.4545,574,39.3277673914907
"575",34,164,103.5,10.5,36.8857,27.508,1.708,56.0377,575,40.3846163410111
"576",35,164,106.5,10.5,36.773441,27.7556,1.7131,69.6702,576,43.6372542638802
"577",36,164,109.5,10.5,36.66275,28.0202,1.7201,43.087,577,37.1051162251087
"578",37,164,112.5,10.5,36.587387,28.1513,1.7416,42.8652,578,36.9858260187662
"579",38,164,115.5,10.5,36.52652,28.2814,1.7769,42.2456,579,36.7822931558099
"580",39,164,118.5,10.5,36.453999,28.5231,1.82,41.4322,580,36.5251823224846
"581",40,164,121.5,10.5,36.444405,28.7067,1.8672,48.7471,581,38.2513340845547
"582",41,164,124.5,10.5,36.481808,28.782,1.9145,68.3671,582,43.0418015658878
"583",42,164,127.5,10.5,36.525204,28.6985,1.9572,69.9991,583,43.4624402027281
"584",43,164,130.5,10.5,36.609062,28.3103,1.9642,75.8193,584,44.9657435636694
"585",44,164,133.5,10.5,36.68655,28.0518,1.8485,76.9422,585,45.3487678372758
"586",45,164,136.5,10.5,36.78466,27.7941,1.513,75.9883,586,45.2763384320033
"587",46,164,139.5,10.5,36.89846,27.486,0.5721,68.9131,587,43.4209235423216
"588",47,164,142.5,10.5,37.10598,27.0454,0.4027,50.4952,588,38.9565515862366
"589",48,164,145.5,10.5,37.391068,26.5505,0.4563,72.2735,589,44.5423546738624
"590",49,164,148.5,10.5,37.692505,26.0545,0.3145,75.3631,590,45.525875161765
"591",50,164,151.5,10.5,37.851925,25.7858,0.1816,77.9683,591,46.2923210564133
"592",51,164,154.5,10.5,37.980785,25.5771,0.068,78.8766,592,46.6127414405975
"593",52,164,157.5,10.5,NA,NA,0,NA,593,NA
"594",53,164,160.5,10.5,NA,NA,0,NA,594,NA
"595",54,164,163.5,10.5,NA,NA,0,NA,595,NA
"596",55,164,166.5,10.5,NA,NA,0,NA,596,NA
"597",56,164,169.5,10.5,37.939491,25.4322,0.6183,77.0438,597,46.1902558500887
"598",57,164,172.5,10.5,37.779694,25.6417,1.8706,78.6645,598,46.6033708970186
"599",58,164,175.5,10.5,37.752045,25.6702,2.0143,74.5074,599,45.488376273666
"600",59,164,178.5,10.5,37.650528,25.8025,2.0693,77.4754,600,46.1284124109316
"601",60,164,181.5,10.5,37.612427,25.8464,2.0761,77.1115,601,46.0025698257841
"602",61,164,184.5,10.5,37.601433,25.8529,2.0657,74.3255,602,45.2996164287746
"603",62,164,187.5,10.5,37.496151,25.9939,2.0453,78.4254,603,46.2496088666649
"604",63,164,190.5,10.5,37.48708,26.0012,2.0328,81.3373,604,46.9845776335238
"605",64,164,193.5,10.5,NA,NA,0,NA,605,NA
"606",65,164,196.5,10.5,NA,NA,0,NA,606,NA
"607",66,164,199.5,10.5,37.144924,26.461,0.1195,48.8678,607,38.5483442386668
"608",67,164,202.5,10.5,37.120136,26.5079,0.1064,49.997,608,38.8084222759049
"609",68,164,205.5,10.5,37.138542,26.5006,0.1397,51.5467,609,39.2039195261982
"610",69,164,208.5,10.5,37.186783,26.4493,0.1639,71.3971,610,44.1473476405654
"611",70,164,211.5,10.5,36.738682,27.163,1.5045,68.9781,611,43.4511328150274
"612",71,164,214.5,10.5,36.606747,27.4033,1.8895,72.4628,612,44.1059482818015
"613",72,164,217.5,10.5,36.418396,27.7343,2.0555,82.5488,613,46.4268164800472
"614",73,164,220.5,10.5,36.31892,27.9378,2.1065,83.234,614,46.5000144008461
"615",74,164,223.5,10.5,36.295658,28.0314,2.0975,81.4858,615,46.0432630670424
"616",75,164,226.5,10.5,36.419724,27.9048,2.0423,73.5442,616,44.1731853491889
"617",76,164,229.5,10.5,36.494133,27.8613,1.9245,72.6765,617,44.0709146389022
"618",77,164,232.5,10.5,36.560299,27.8377,1.6637,71.6266,618,43.9566734614284
"619",78,164,235.5,10.5,36.622704,27.8272,1.0481,74.2229,619,44.7159063741687
"620",79,164,238.5,10.5,36.61861,27.9321,0.8784,74.7584,620,44.8181988843489
"621",80,164,241.5,10.5,36.570267,28.0983,1.4219,73.7002,621,44.5515648037991
"622",81,164,244.5,10.5,36.472336,28.3487,1.4891,72.508,622,44.1722202332914
"623",82,164,247.5,10.5,36.326008,28.6648,1.7468,73.6225,623,44.2700858064617
"624",83,164,250.5,10.5,36.123501,29.0762,1.9044,76.315,624,44.7280363023989
"625",84,164,253.5,10.5,35.942665,29.4819,1.9055,75.6621,625,44.4256956480233
"626",85,164,256.5,10.5,35.756123,29.9448,1.7474,73.4904,626,43.8089349729692
"627",86,164,259.5,10.5,35.558765,30.4565,1.4705,45.7092,627,36.9047634142552
"628",87,164,262.5,10.5,35.395672,30.8441,1.1377,36.0268,628,34.4383083086764
"629",88,164,265.5,10.5,35.280247,31.214,1.1464,39.7769,629,35.2711331914981
